AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
26.0,52.6198,-1.12731,3/31/2020,1,UK
29.2,51.5841,-0.125254,1/18/2020,1,UK
31.0,51.5841,-0.125254,3/6/2020,1,UK
10.6,51.5841,-0.125254,3/8/2020,1,UK
11.6,51.5841,-0.125254,3/21/2020,1,UK
35.0,51.5841,-0.125254,3/24/2020,1,UK
11.4,51.5841,-0.125254,4/2/2020,1,UK
29.2,51.5841,-0.125254,1/18/2020,1,UK
31.0,51.5841,-0.125254,3/6/2020,1,UK
10.6,51.5841,-0.125254,3/8/2020,1,UK
11.6,51.5841,-0.125254,3/21/2020,1,UK
35.0,51.5841,-0.125254,3/24/2020,1,UK
11.4,51.5841,-0.125254,4/2/2020,1,UK
7.1,52.6142,1.30198,3/15/2020,1,UK
22.0,53.3786,-1.4781,1/9/2020,1,UK
49.5,53.3786,-1.4781,3/4/2020,1,UK
47.7,53.3786,-1.4781,3/5/2020,1,UK
19.6,53.3786,-1.4781,3/31/2020,1,UK
16.7,52.4372,-1.83,1/8/2020,1,UK
26.3,52.4372,-1.83,3/5/2020,1,UK
13.0,52.6056,-2.03052,3/31/2020,1,UK
18.5,53.9675,-1.08651,1/16/2020,1,UK
17.3,53.9675,-1.08651,1/30/2020,1,UK
18.1,53.9675,-1.08651,2/13/2020,1,UK
18.8,53.9675,-1.08651,2/26/2020,1,UK
33.7,53.9675,-1.08651,3/5/2020,1,UK
24.4,53.9675,-1.08651,3/25/2020,1,UK
12.9,53.2441,-1.45495,1/1/2020,1,UK
6.5,53.2441,-1.45495,1/2/2020,1,UK
5.7,53.2441,-1.45495,1/3/2020,1,UK
6.1,53.2441,-1.45495,1/4/2020,1,UK
4.8,53.2441,-1.45495,1/5/2020,1,UK
6.9,53.2441,-1.45495,1/6/2020,1,UK
7.6,53.2441,-1.45495,1/7/2020,1,UK
16.6,53.2441,-1.45495,1/8/2020,1,UK
11.0,53.2441,-1.45495,1/9/2020,1,UK
14.8,53.2441,-1.45495,1/10/2020,1,UK
5.0,53.2441,-1.45495,1/11/2020,1,UK
9.4,53.2441,-1.45495,1/12/2020,1,UK
6.4,53.2441,-1.45495,1/13/2020,1,UK
4.2,53.2441,-1.45495,1/14/2020,1,UK
3.8,53.2441,-1.45495,1/15/2020,1,UK
6.8,53.2441,-1.45495,1/16/2020,1,UK
7.2,53.2441,-1.45495,1/17/2020,1,UK
4.7,53.2441,-1.45495,1/18/2020,1,UK
15.2,53.2441,-1.45495,1/19/2020,1,UK
14.3,53.2441,-1.45495,1/20/2020,1,UK
20.7,53.2441,-1.45495,1/21/2020,1,UK
27.0,53.2441,-1.45495,1/22/2020,1,UK
22.1,53.2441,-1.45495,1/23/2020,1,UK
9.5,53.2441,-1.45495,1/24/2020,1,UK
7.6,53.2441,-1.45495,1/25/2020,1,UK
4.0,53.2441,-1.45495,1/29/2020,1,UK
8.0,53.2441,-1.45495,1/30/2020,1,UK
4.1,53.2441,-1.45495,1/31/2020,1,UK
2.2,53.2441,-1.45495,2/1/2020,1,UK
4.6,53.2441,-1.45495,2/2/2020,1,UK
3.3,53.2441,-1.45495,2/3/2020,1,UK
8.3,53.2441,-1.45495,2/4/2020,1,UK
23.4,53.2441,-1.45495,2/6/2020,1,UK
23.9,53.2441,-1.45495,2/7/2020,1,UK
4.2,53.2441,-1.45495,2/8/2020,1,UK
0.8,53.2441,-1.45495,2/9/2020,1,UK
2.4,53.2441,-1.45495,2/10/2020,1,UK
1.8,53.2441,-1.45495,2/11/2020,1,UK
10.5,53.2441,-1.45495,2/12/2020,1,UK
9.0,53.2441,-1.45495,2/13/2020,1,UK
12.4,53.2441,-1.45495,2/14/2020,1,UK
4.5,53.2441,-1.45495,2/15/2020,1,UK
2.9,53.2441,-1.45495,2/16/2020,1,UK
3.8,53.2441,-1.45495,2/17/2020,1,UK
3.8,53.2441,-1.45495,2/20/2020,1,UK
2.2,53.2441,-1.45495,2/21/2020,1,UK
0.8,53.2441,-1.45495,2/22/2020,1,UK
4.0,53.2441,-1.45495,2/23/2020,1,UK
4.5,53.2441,-1.45495,2/24/2020,1,UK
4.1,53.2441,-1.45495,2/25/2020,1,UK
5.6,53.2441,-1.45495,2/26/2020,1,UK
7.4,53.2441,-1.45495,2/27/2020,1,UK
12.5,53.2441,-1.45495,2/28/2020,1,UK
1.5,53.2441,-1.45495,2/29/2020,1,UK
1.8,53.2441,-1.45495,3/1/2020,1,UK
9.7,53.2441,-1.45495,3/2/2020,1,UK
8.6,53.2441,-1.45495,3/3/2020,1,UK
19.9,53.2441,-1.45495,3/4/2020,1,UK
20.4,53.2441,-1.45495,3/5/2020,1,UK
13.7,53.2441,-1.45495,3/6/2020,1,UK
5.2,53.2441,-1.45495,3/7/2020,1,UK
1.9,53.2441,-1.45495,3/8/2020,1,UK
4.0,53.2441,-1.45495,3/9/2020,1,UK
2.2,53.2441,-1.45495,3/10/2020,1,UK
4.5,53.2441,-1.45495,3/11/2020,1,UK
2.6,53.2441,-1.45495,3/12/2020,1,UK
12.1,53.2441,-1.45495,3/13/2020,1,UK
8.7,53.2441,-1.45495,3/14/2020,1,UK
4.5,53.2441,-1.45495,3/15/2020,1,UK
5.6,53.2441,-1.45495,3/16/2020,1,UK
5.6,53.2441,-1.45495,3/17/2020,1,UK
9.9,53.2441,-1.45495,3/18/2020,1,UK
21.6,53.2441,-1.45495,3/19/2020,1,UK
10.3,53.2441,-1.45495,3/20/2020,1,UK
8.4,53.2441,-1.45495,3/21/2020,1,UK
10.0,53.2441,-1.45495,3/22/2020,1,UK
15.9,53.2441,-1.45495,3/23/2020,1,UK
15.2,53.2441,-1.45495,3/24/2020,1,UK
15.7,53.2441,-1.45495,3/25/2020,1,UK
16.2,53.2441,-1.45495,3/26/2020,1,UK
12.0,53.2441,-1.45495,3/27/2020,1,UK
5.1,53.2441,-1.45495,3/28/2020,1,UK
4.8,53.2441,-1.45495,3/29/2020,1,UK
5.7,53.2441,-1.45495,3/30/2020,1,UK
9.2,53.2441,-1.45495,3/31/2020,1,UK
7.8,53.2441,-1.45495,4/1/2020,1,UK
4.3,53.2441,-1.45495,4/2/2020,1,UK
22.7,52.4116,-1.56023,1/1/2020,1,UK
12.3,52.4116,-1.56023,1/2/2020,1,UK
25.5,52.4116,-1.56023,1/3/2020,1,UK
16.7,52.4116,-1.56023,1/4/2020,1,UK
12.5,52.4116,-1.56023,1/5/2020,1,UK
20.5,52.4116,-1.56023,1/7/2020,1,UK
26.0,52.4116,-1.56023,1/8/2020,1,UK
16.8,52.4116,-1.56023,1/9/2020,1,UK
33.5,52.4116,-1.56023,1/10/2020,1,UK
7.3,52.4116,-1.56023,1/11/2020,1,UK
14.0,52.4116,-1.56023,1/12/2020,1,UK
20.0,52.4116,-1.56023,1/13/2020,1,UK
14.8,52.4116,-1.56023,1/14/2020,1,UK
22.0,52.4116,-1.56023,1/15/2020,1,UK
25.4,52.4116,-1.56023,1/17/2020,1,UK
40.9,52.4116,-1.56023,1/19/2020,1,UK
49.8,52.4116,-1.56023,1/21/2020,1,UK
33.4,52.4116,-1.56023,1/22/2020,1,UK
10.3,56.4754,-2.95986,1/21/2020,1,UK
15.8,56.4754,-2.95986,1/22/2020,1,UK
8.0,56.4754,-2.95986,1/23/2020,1,UK
14.1,56.4754,-2.95986,1/24/2020,1,UK
6.9,56.4754,-2.95986,1/25/2020,1,UK
10.5,56.4754,-2.95986,1/26/2020,1,UK
16.3,56.4754,-2.95986,1/27/2020,1,UK
10.4,56.4754,-2.95986,1/28/2020,1,UK
7.7,56.4754,-2.95986,1/29/2020,1,UK
5.2,56.4754,-2.95986,1/30/2020,1,UK
7.3,56.4754,-2.95986,1/31/2020,1,UK
8.3,56.4754,-2.95986,2/1/2020,1,UK
28.6,56.4754,-2.95986,2/2/2020,1,UK
5.5,56.4754,-2.95986,2/3/2020,1,UK
16.4,56.4754,-2.95986,2/4/2020,1,UK
10.8,56.4754,-2.95986,2/5/2020,1,UK
13.3,56.4754,-2.95986,2/6/2020,1,UK
25.4,56.4754,-2.95986,2/7/2020,1,UK
6.5,56.4754,-2.95986,2/8/2020,1,UK
5.0,56.4754,-2.95986,2/9/2020,1,UK
5.1,56.4754,-2.95986,2/10/2020,1,UK
4.4,56.4754,-2.95986,2/11/2020,1,UK
16.1,56.4754,-2.95986,2/14/2020,1,UK
4.0,56.4754,-2.95986,2/16/2020,1,UK
3.6,56.4754,-2.95986,2/17/2020,1,UK
6.5,56.4754,-2.95986,2/18/2020,1,UK
10.7,56.4754,-2.95986,2/19/2020,1,UK
7.0,56.4754,-2.95986,2/20/2020,1,UK
