AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
16.9,49.5977,6.13759,3/24/2020,1,luxembourg
22.6,49.5977,6.13759,3/28/2020,1,luxembourg
13.2,49.5977,6.13759,3/30/2020,1,luxembourg
30.2,49.5977,6.13759,4/1/2020,1,luxembourg
35.9,49.5977,6.13759,1/1/2020,1,luxembourg
41.0,49.5977,6.13759,1/5/2020,1,luxembourg
49.8,49.5977,6.13759,1/7/2020,1,luxembourg
50.7,49.5977,6.13759,1/11/2020,2,luxembourg
33.3,49.5977,6.13759,1/13/2020,1,luxembourg
33.7,49.5977,6.13759,1/15/2020,1,luxembourg
44.0,49.5977,6.13759,1/17/2020,1,luxembourg
41.5,49.5977,6.13759,1/19/2020,1,luxembourg
60.4,49.5977,6.13759,1/21/2020,2,luxembourg
35.8,49.5977,6.13759,1/23/2020,1,luxembourg
46.8,49.5977,6.13759,1/25/2020,1,luxembourg
35.4,49.5977,6.13759,1/27/2020,1,luxembourg
26.3,49.5977,6.13759,1/31/2020,1,luxembourg
15.2,49.5977,6.13759,2/2/2020,1,luxembourg
44.6,49.5977,6.13759,2/8/2020,1,luxembourg
25.9,49.5977,6.13759,2/11/2020,1,luxembourg
40.6,49.5977,6.13759,2/12/2020,1,luxembourg
40.5,49.5977,6.13759,2/14/2020,1,luxembourg
16.5,49.5977,6.13759,2/16/2020,1,luxembourg
27.0,49.5977,6.13759,2/18/2020,1,luxembourg
30.6,49.5977,6.13759,2/20/2020,1,luxembourg
24.0,49.5977,6.13759,2/22/2020,1,luxembourg
27.3,49.5977,6.13759,2/24/2020,1,luxembourg
31.4,49.5977,6.13759,2/26/2020,1,luxembourg
43.3,49.5977,6.13759,2/28/2020,1,luxembourg
17.2,49.5977,6.13759,3/1/2020,1,luxembourg
40.3,49.5977,6.13759,3/3/2020,1,luxembourg
32.5,49.5977,6.13759,3/5/2020,1,luxembourg
26.6,49.5977,6.13759,3/7/2020,1,luxembourg
25.3,49.5977,6.13759,3/9/2020,1,luxembourg
15.2,49.5977,6.13759,3/11/2020,1,luxembourg
28.0,49.5977,6.13759,3/13/2020,1,luxembourg
21.5,49.5977,6.13759,3/15/2020,1,luxembourg
14.2,49.6116,6.11847,2/17/2020,1,luxembourg
18.3,49.6116,6.11847,3/12/2020,1,luxembourg
16.8,49.6116,6.11847,4/3/2020,1,luxembourg
28.5,49.6116,6.11847,3/16/2020,1,luxembourg
9.9,49.6116,6.11847,2/10/2020,1,luxembourg
16.0,49.6116,6.11847,2/20/2020,1,luxembourg
25.7,49.6116,6.11847,3/9/2020,1,luxembourg
25.5,49.6116,6.11847,3/13/2020,1,luxembourg
19.1,49.6116,6.11847,1/1/2020,1,luxembourg
17.7,49.6116,6.11847,1/3/2020,1,luxembourg
29.7,49.6116,6.11847,1/5/2020,1,luxembourg
29.7,49.6116,6.11847,1/7/2020,1,luxembourg
25.4,49.6116,6.11847,1/9/2020,1,luxembourg
36.4,49.6116,6.11847,1/11/2020,1,luxembourg
28.1,49.6116,6.11847,1/13/2020,1,luxembourg
23.9,49.6116,6.11847,1/15/2020,1,luxembourg
34.2,49.6116,6.11847,1/17/2020,1,luxembourg
25.3,49.6116,6.11847,1/19/2020,1,luxembourg
44.5,49.6116,6.11847,1/21/2020,1,luxembourg
27.3,49.6116,6.11847,1/23/2020,1,luxembourg
38.1,49.6116,6.11847,1/25/2020,1,luxembourg
25.1,49.6116,6.11847,1/27/2020,1,luxembourg
26.8,49.6116,6.11847,1/29/2020,1,luxembourg
18.7,49.6116,6.11847,1/31/2020,1,luxembourg
10.2,49.6116,6.11847,2/2/2020,1,luxembourg
19.7,49.6116,6.11847,2/3/2020,1,luxembourg
22.8,49.6116,6.11847,2/4/2020,1,luxembourg
39.5,49.6116,6.11847,2/6/2020,1,luxembourg
42.7,49.6116,6.11847,2/8/2020,1,luxembourg
13.7,49.6116,6.11847,2/11/2020,1,luxembourg
33.8,49.6116,6.11847,2/12/2020,1,luxembourg
29.2,49.6116,6.11847,2/14/2020,1,luxembourg
8.3,49.6116,6.11847,2/16/2020,1,luxembourg
15.7,49.6116,6.11847,2/18/2020,1,luxembourg
13.4,49.6116,6.11847,2/22/2020,1,luxembourg
19.4,49.6116,6.11847,2/24/2020,1,luxembourg
16.6,49.6116,6.11847,2/25/2020,1,luxembourg
21.4,49.6116,6.11847,2/26/2020,1,luxembourg
29.2,49.6116,6.11847,2/28/2020,1,luxembourg
9.6,49.6116,6.11847,3/1/2020,1,luxembourg
32.1,49.6116,6.11847,3/3/2020,1,luxembourg
26.8,49.6116,6.11847,3/5/2020,1,luxembourg
20.1,49.6116,6.11847,3/7/2020,1,luxembourg
12.5,49.6116,6.11847,3/11/2020,1,luxembourg
17.4,49.6116,6.11847,3/15/2020,1,luxembourg
28.8,49.6116,6.11847,3/17/2020,1,luxembourg
27.1,49.6116,6.11847,3/19/2020,1,luxembourg
6.6,49.6116,6.11847,3/21/2020,1,luxembourg
8.1,49.6116,6.11847,3/23/2020,1,luxembourg
15.1,49.6116,6.11847,3/25/2020,1,luxembourg
16.7,49.6116,6.11847,3/27/2020,1,luxembourg
3.2,49.6116,6.11847,3/29/2020,1,luxembourg
13.5,49.6116,6.11847,3/31/2020,1,luxembourg
22.0,49.6116,6.11847,4/2/2020,1,luxembourg
26.5,49.6116,6.11847,1/2/2020,1,luxembourg
21.0,49.6116,6.11847,1/4/2020,1,luxembourg
32.8,49.6116,6.11847,1/6/2020,1,luxembourg
32.2,49.6116,6.11847,1/8/2020,1,luxembourg
30.3,49.6116,6.11847,1/10/2020,1,luxembourg
18.2,49.6116,6.11847,1/12/2020,1,luxembourg
20.8,49.6116,6.11847,1/14/2020,1,luxembourg
39.9,49.6116,6.11847,1/16/2020,1,luxembourg
29.0,49.6116,6.11847,1/18/2020,1,luxembourg
32.4,49.6116,6.11847,1/20/2020,1,luxembourg
38.8,49.6116,6.11847,1/22/2020,1,luxembourg
33.6,49.6116,6.11847,1/24/2020,1,luxembourg
33.3,49.6116,6.11847,1/26/2020,1,luxembourg
17.9,49.6116,6.11847,1/28/2020,1,luxembourg
32.7,49.6116,6.11847,1/30/2020,1,luxembourg
10.9,49.6116,6.11847,2/1/2020,1,luxembourg
36.7,49.6116,6.11847,2/5/2020,1,luxembourg
38.1,49.6116,6.11847,2/7/2020,1,luxembourg
17.2,49.6116,6.11847,2/9/2020,1,luxembourg
26.4,49.6116,6.11847,2/13/2020,1,luxembourg
24.7,49.6116,6.11847,2/15/2020,1,luxembourg
18.7,49.6116,6.11847,2/19/2020,1,luxembourg
22.3,49.6116,6.11847,2/21/2020,1,luxembourg
6.9,49.6116,6.11847,2/23/2020,1,luxembourg
25.8,49.6116,6.11847,2/27/2020,1,luxembourg
14.0,49.6116,6.11847,2/29/2020,1,luxembourg
25.4,49.6116,6.11847,3/2/2020,1,luxembourg
28.0,49.6116,6.11847,3/4/2020,1,luxembourg
25.7,49.6116,6.11847,3/6/2020,1,luxembourg
10.6,49.6116,6.11847,3/8/2020,1,luxembourg
15.7,49.6116,6.11847,3/10/2020,1,luxembourg
24.1,49.6116,6.11847,3/14/2020,1,luxembourg
32.6,49.6116,6.11847,3/18/2020,1,luxembourg
18.9,49.6116,6.11847,3/20/2020,1,luxembourg
4.2,49.6116,6.11847,3/22/2020,1,luxembourg
11.1,49.6116,6.11847,3/24/2020,1,luxembourg
13.1,49.6116,6.11847,3/26/2020,1,luxembourg
15.1,49.6116,6.11847,3/28/2020,1,luxembourg
8.8,49.6116,6.11847,3/30/2020,1,luxembourg
20.4,49.6116,6.11847,4/1/2020,1,luxembourg
31.8,49.5977,6.13759,3/17/2020,1,luxembourg
33.7,49.5977,6.13759,3/19/2020,1,luxembourg
8.1,49.5977,6.13759,3/21/2020,1,luxembourg
18.0,49.5977,6.13759,3/25/2020,1,luxembourg
27.2,49.5977,6.13759,3/27/2020,1,luxembourg
7.4,49.5977,6.13759,3/29/2020,1,luxembourg
19.8,49.5977,6.13759,3/31/2020,1,luxembourg
32.9,49.5977,6.13759,4/2/2020,1,luxembourg
